buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup;name
LFP,Replace,Stay,FullSync,2;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;10;true;3,00;8,00;5,00;0,00;false;1;Success;603,68;4,09;99,80;73,00;3022848,00;0,79;0,26;0,00;5,00;1,00;1,00;0,00;18,43;0,00;2000,00;45,00;45,00;46080,00;131,12;0,00;5109,00;320,00;325,00;327680,00;453,87;0,00;551,00;512,00;512,00;2649088,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-FullSync-2-m1024-f10-d3-s1
LFP,Replace,Stay,FullSync,2;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;20;true;3,00;8,00;5,00;0,00;false;1;Success;603,93;3,93;99,80;73,00;3031040,00;0,79;0,26;0,00;5,00;1,00;1,00;0,00;18,43;0,00;2000,00;45,00;45,00;46080,00;131,38;0,00;5114,00;320,00;325,00;327680,00;453,87;0,00;551,00;512,00;512,00;2657280,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-FullSync-2-m1024-f20-d3-s1
LFP,Replace,Stay,FullSync,2;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;3,00;8,00;5,00;0,00;false;1;Success;606,51;4,97;99,80;74,00;3045376,00;1,36;0,26;0,00;5,00;1,00;1,00;0,00;18,74;0,00;2057,00;45,00;45,00;46080,00;132,04;0,00;5203,00;320,00;326,00;333824,00;455,47;0,00;559,00;512,00;512,00;2665472,00;0,00;0,00;0,00;3200,00;3194,00;0,00;LFP-Replace-Stay-FullSync-2-m1024-f30-d3-s1
LFP,Replace,Stay,FullSync,2;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;40;true;3,00;8,00;5,00;0,00;false;1;Success;608,87;6,16;99,41;78,00;3082240,00;1,69;0,26;0,00;5,00;1,00;1,00;0,00;20,58;0,00;2233,00;45,00;47,00;57344,00;132,32;0,00;5309,00;320,00;327,00;359424,00;455,71;0,00;567,00;512,00;512,00;2665472,00;0,00;0,00;0,00;3200,00;3191,00;0,00;LFP-Replace-Stay-FullSync-2-m1024-f40-d3-s1
LFP,Replace,Stay,FullSync,2;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;1;Success;609,88;5,51;99,41;79,00;3087360,00;1,80;0,26;0,00;5,00;1,00;1,00;0,00;20,84;0,00;2313,00;45,00;47,00;57344,00;131,71;0,00;5293,00;320,00;327,00;364544,00;457,08;0,00;567,00;512,00;512,00;2665472,00;0,00;0,00;0,00;3200,00;3191,00;0,00;LFP-Replace-Stay-FullSync-2-m1024-f50-d3-s1
LFP,Replace,Stay,FullSync,2;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;60;true;3,00;8,00;5,00;0,00;false;1;Success;610,34;4,87;99,41;81,00;3103744,00;2,03;0,26;0,00;5,00;1,00;1,00;0,00;21,20;0,00;2188,00;45,00;47,00;60416,00;131,81;0,00;5322,00;320,00;327,00;369664,00;457,08;0,00;567,00;512,00;512,00;2673664,00;0,00;0,00;0,00;3200,00;3191,00;0,00;LFP-Replace-Stay-FullSync-2-m1024-f60-d3-s1
LFP,Replace,Stay,FullSync,2;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;3,00;8,00;5,00;0,00;false;1;Success;607,92;4,27;99,41;80,00;3098624,00;2,25;0,26;0,00;5,00;1,00;1,00;0,00;20,28;0,00;2238,00;45,00;48,00;56320,00;131,92;0,00;5376,00;320,00;326,00;376832,00;455,47;0,00;559,00;512,00;512,00;2665472,00;0,00;0,00;0,00;3200,00;3191,00;0,00;LFP-Replace-Stay-FullSync-2-m1024-f70-d3-s1
LFP,Replace,Stay,FullSync,2;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;80;true;3,00;8,00;5,00;0,00;false;1;Success;617,19;4,41;98,24;87,00;3146752,00;3,81;0,26;0,00;5,00;1,00;1,00;0,00;21,86;0,00;2313,00;45,00;48,00;72704,00;131,78;0,00;5494,00;320,00;331,00;392192,00;463,29;0,00;598,00;512,00;512,00;2681856,00;0,00;0,00;0,00;3200,00;3186,00;0,00;LFP-Replace-Stay-FullSync-2-m1024-f80-d3-s1
LFP,Replace,Stay,FullSync,2;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;3,00;8,00;5,00;0,00;false;1;FFP;1122,63;37,78;0,00;632,00;7549952,00;100,00;2,56;0,00;50,00;1,00;1,00;0,00;165,71;0,00;31015,00;45,00;104,00;885760,00;209,01;0,00;22892,00;320,00;641,00;2586624,00;745,35;0,00;2015,00;512,00;512,00;4077568,00;0,00;0,00;0,00;3200,00;2820,00;0,00;LFP-Replace-Stay-FullSync-2-m1024-f90-d3-s1
LFP,Replace,Stay,FullSync,2;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;1;Success;609,88;5,51;99,41;79,00;3087360,00;1,80;0,26;0,00;5,00;1,00;1,00;0,00;20,84;0,00;2313,00;45,00;47,00;57344,00;131,71;0,00;5293,00;320,00;327,00;364544,00;457,08;0,00;567,00;512,00;512,00;2665472,00;0,00;0,00;0,00;3200,00;3191,00;0,00;LFP-Replace-Stay-FullSync-2-m1024-f50-d3-s1
LFP,Replace,Stay,FullSync,2;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;1;Success;2397,35;18,53;99,41;78,00;12296192,00;1,58;1,02;0,00;5,00;1,00;1,00;0,00;82,33;0,00;2150,00;45,00;47,00;229376,00;525,79;0,00;5301,00;320,00;327,00;1437696,00;1788,21;0,00;567,00;512,00;512,00;10629120,00;0,00;0,00;0,00;3200,00;3191,00;0,00;LFP-Replace-Stay-FullSync-2-m4096-f50-d3-s1
LFP,Replace,Stay,FullSync,2;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;1;Success;9536,33;70,50;99,41;78,00;49053696,00;1,58;4,10;0,00;5,00;1,00;1,00;0,00;329,32;0,00;2258,00;45,00;47,00;917504,00;2105,82;0,00;5306,00;320,00;327,00;5750784,00;7097,09;0,00;568,00;512,00;512,00;42385408,00;0,00;0,00;0,00;3200,00;3191,00;0,00;LFP-Replace-Stay-FullSync-2-m16384-f50-d3-s1
LFP,Replace,Stay,FullSync,2;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;1;Success;37967,52;226,51;99,80;77,00;195821568,00;1,35;16,38;0,00;5,00;1,00;1,00;0,00;1261,57;0,00;2085,00;45,00;47,00;3604480,00;8421,86;0,00;5266,00;320,00;326,00;22675456,00;28267,71;0,00;560,00;512,00;512,00;169541632,00;0,00;0,00;0,00;3200,00;3192,00;0,00;LFP-Replace-Stay-FullSync-2-m65536-f50-d3-s1
LFP,Replace,Stay,FullSync,2;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;1;Success;151836,32;902,27;99,80;77,00;783286272,00;1,35;65,54;0,00;5,00;1,00;1,00;0,00;5046,27;0,00;2021,00;45,00;47,00;14417920,00;33685,98;0,00;5266,00;320,00;326,00;90701824,00;113038,52;0,00;560,00;512,00;512,00;678166528,00;0,00;0,00;0,00;3200,00;3192,00;0,00;LFP-Replace-Stay-FullSync-2-m262144-f50-d3-s1
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;FFP;511,85;1,67;0,00;0,00;2621440,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;65,13;0,00;1272,00;320,00;321,00;0,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3199,00;0,00;FFP-Drop-Stop-None-0-m1024-f50-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;3,00;8,00;5,00;0,00;false;2;Success;596,48;3,58;100,00;73,00;2995200,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;18,43;0,00;360,00;45,00;45,00;46080,00;131,07;0,00;2560,00;320,00;320,00;327680,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3200,00;0,00;FFP-Drop-Stop-None-0-m1024-f0-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;10;true;3,00;8,00;5,00;0,00;false;2;FFP;581,02;2,19;0,00;64,00;2947072,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;3,99;0,00;78,00;45,00;45,00;0,00;130,30;0,00;2545,00;320,00;321,00;325632,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3199,00;0,00;FFP-Drop-Stop-None-0-m1024-f10-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;20;true;3,00;8,00;5,00;0,00;false;2;FFP;576,97;2,06;0,00;0,00;2621440,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;130,25;0,00;2544,00;320,00;321,00;0,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3199,00;0,00;FFP-Drop-Stop-None-0-m1024-f20-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;3,00;8,00;5,00;0,00;false;2;FFP;576,97;1,93;0,00;0,00;2621440,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;130,25;0,00;2544,00;320,00;321,00;0,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3199,00;0,00;FFP-Drop-Stop-None-0-m1024-f30-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;40;true;3,00;8,00;5,00;0,00;false;2;FFP;560,69;1,80;0,00;0,00;2621440,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;113,97;0,00;2226,00;320,00;321,00;0,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3199,00;0,00;FFP-Drop-Stop-None-0-m1024-f40-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;FFP;511,85;1,67;0,00;0,00;2621440,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;65,13;0,00;1272,00;320,00;321,00;0,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3199,00;0,00;FFP-Drop-Stop-None-0-m1024-f50-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;60;true;3,00;8,00;5,00;0,00;false;2;FFP;479,28;1,54;0,00;0,00;2616320,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;32,56;0,00;636,00;320,00;322,00;0,00;446,72;0,00;512,00;512,00;512,00;2616320,00;0,00;0,00;0,00;3200,00;3198,00;0,00;FFP-Drop-Stop-None-0-m1024-f60-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;3,00;8,00;5,00;0,00;false;2;FFP;446,72;1,41;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;0,00;0,00;0,00;320,00;322,00;0,00;446,72;0,00;512,00;512,00;512,00;0,00;0,00;0,00;0,00;3200,00;3198,00;0,00;FFP-Drop-Stop-None-0-m1024-f70-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;80;true;3,00;8,00;5,00;0,00;false;2;FFP;446,72;1,28;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;0,00;0,00;0,00;320,00;322,00;0,00;446,72;0,00;512,00;512,00;512,00;0,00;0,00;0,00;0,00;3200,00;3198,00;0,00;FFP-Drop-Stop-None-0-m1024-f80-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;3,00;8,00;5,00;0,00;false;2;FFP;444,16;1,15;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;46,00;0,00;0,00;0,00;10,00;320,00;322,00;0,00;444,16;0,00;512,00;512,00;512,00;0,00;0,00;0,00;0,00;3200,00;3197,00;0,00;FFP-Drop-Stop-None-0-m1024-f90-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;FFP;511,85;1,67;0,00;0,00;2621440,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;65,13;0,00;1272,00;320,00;321,00;0,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3199,00;0,00;FFP-Drop-Stop-None-0-m1024-f50-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;FFP;1757,44;3,57;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;0,00;0,00;0,00;320,00;321,00;0,00;1757,44;0,00;512,00;512,00;512,00;0,00;0,00;0,00;0,00;3200,00;3199,00;0,00;FFP-Drop-Stop-None-0-m4096-f50-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;FFP;7000,32;11,19;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;0,00;0,00;0,00;320,00;321,00;0,00;7000,32;0,00;512,00;512,00;512,00;0,00;0,00;0,00;0,00;3200,00;3199,00;0,00;FFP-Drop-Stop-None-0-m16384-f50-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;FFP;27971,84;41,67;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;0,00;0,00;0,00;320,00;321,00;0,00;27971,84;0,00;512,00;512,00;512,00;0,00;0,00;0,00;0,00;3200,00;3199,00;0,00;FFP-Drop-Stop-None-0-m65536-f50-d3-s2
FFP,Drop,Stop,None,0;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;FFP;111857,92;163,60;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;0,00;0,00;0,00;320,00;321,00;0,00;111857,92;0,00;512,00;512,00;512,00;0,00;0,00;0,00;0,00;3200,00;3199,00;0,00;FFP-Drop-Stop-None-0-m262144-f50-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;Success;592,49;3,48;84,87;69,00;2974720,00;16,12;0,26;0,00;5,00;1,00;1,00;0,00;16,90;0,00;342,00;45,00;46,00;61440,00;128,61;0,00;5762,00;320,00;322,00;291840,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3197,00;0,00;LFP-Drop-Stop-NonBlocking-0-m1024-f50-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;3,00;8,00;5,00;0,00;false;2;Success;596,48;3,58;100,00;73,00;2995200,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;18,43;0,00;360,00;45,00;45,00;46080,00;131,07;0,00;5760,00;320,00;320,00;327680,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3200,00;0,00;LFP-Drop-Stop-NonBlocking-0-m1024-f0-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;10;true;3,00;8,00;5,00;0,00;false;2;BadResult;595,20;3,58;0,00;75,00;2999296,00;15,89;0,31;0,00;6,00;1,00;1,00;0,00;17,87;0,00;361,00;45,00;46,00;56320,00;130,30;0,00;5693,00;320,00;322,00;321536,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3197,00;0,00;LFP-Drop-Stop-NonBlocking-0-m1024-f10-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;20;true;3,00;8,00;5,00;0,00;false;2;BadResult;595,15;3,48;0,00;74,00;2997248,00;15,89;0,26;0,00;5,00;1,00;1,00;0,00;17,92;0,00;362,00;45,00;46,00;49152,00;130,25;0,00;5730,00;320,00;322,00;326656,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3197,00;0,00;LFP-Drop-Stop-NonBlocking-0-m1024-f20-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;3,00;8,00;5,00;0,00;false;2;Success;594,79;3,48;84,71;72,00;2990080,00;15,89;0,26;0,00;5,00;1,00;1,00;0,00;17,77;0,00;359,00;45,00;46,00;46080,00;130,05;0,00;5764,00;320,00;322,00;322560,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3197,00;0,00;LFP-Drop-Stop-NonBlocking-0-m1024-f30-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;40;true;3,00;8,00;5,00;0,00;false;2;Success;594,07;3,48;84,71;75,00;3005440,00;16,12;0,26;0,00;5,00;1,00;1,00;0,00;17,46;0,00;353,00;45,00;46,00;56320,00;129,64;0,00;5732,00;320,00;322,00;327680,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3197,00;0,00;LFP-Drop-Stop-NonBlocking-0-m1024-f40-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;Success;592,49;3,48;84,87;69,00;2974720,00;16,12;0,26;0,00;5,00;1,00;1,00;0,00;16,90;0,00;342,00;45,00;46,00;61440,00;128,61;0,00;5762,00;320,00;322,00;291840,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3197,00;0,00;LFP-Drop-Stop-NonBlocking-0-m1024-f50-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;60;true;3,00;8,00;5,00;0,00;false;2;Success;593,31;3,53;97,44;79,00;2979840,00;5,56;0,26;0,00;5,00;1,00;1,00;0,00;19,20;0,00;387,00;45,00;46,00;76800,00;127,13;0,00;5653,00;320,00;322,00;327680,00;446,72;0,00;512,00;512,00;512,00;2575360,00;0,00;0,00;0,00;3200,00;3197,00;0,00;LFP-Drop-Stop-NonBlocking-0-m1024-f60-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;3,00;8,00;5,00;0,00;false;2;BadResult;593,92;3,77;0,00;86,00;2963456,00;7,82;0,46;0,00;9,00;1,00;1,00;0,00;20,53;0,00;417,00;45,00;46,00;93184,00;126,21;0,00;5776,00;320,00;323,00;340992,00;446,72;0,00;512,00;512,00;512,00;2529280,00;0,00;0,00;0,00;3200,00;3196,00;0,00;LFP-Drop-Stop-NonBlocking-0-m1024-f70-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;80;true;3,00;8,00;5,00;0,00;false;2;BadResult;593,15;3,73;0,00;93,00;2987008,00;23,56;0,41;0,00;8,00;1,00;1,00;0,00;20,89;0,00;436,00;45,00;46,00;131072,00;125,13;0,00;5818,00;320,00;324,00;336896,00;446,72;0,00;512,00;512,00;512,00;2519040,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stop-NonBlocking-0-m1024-f80-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;3,00;8,00;5,00;0,00;false;2;BadResult;583,58;4,14;0,00;95,00;2907136,00;45,12;0,87;0,00;17,00;1,00;1,00;0,00;19,71;0,00;444,00;45,00;48,00;142336,00;118,84;0,00;5450,00;320,00;330,00;327680,00;444,16;0,00;512,00;512,00;512,00;2437120,00;0,00;0,00;0,00;3200,00;3187,00;0,00;LFP-Drop-Stop-NonBlocking-0-m1024-f90-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;Success;592,49;3,48;84,87;69,00;2974720,00;16,12;0,26;0,00;5,00;1,00;1,00;0,00;16,90;0,00;342,00;45,00;46,00;61440,00;128,61;0,00;5762,00;320,00;322,00;291840,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3197,00;0,00;LFP-Drop-Stop-NonBlocking-0-m1024-f50-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;Success;2348,29;13,56;97,45;81,00;11919360,00;3,86;1,02;0,00;5,00;1,00;1,00;0,00;81,92;0,00;408,00;45,00;46,00;389120,00;507,90;0,00;5847,00;320,00;322,00;1372160,00;1757,44;0,00;512,00;512,00;512,00;10158080,00;0,00;0,00;0,00;3200,00;3197,00;0,00;LFP-Drop-Stop-NonBlocking-0-m4096-f50-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;Success;9363,71;54,52;97,45;81,00;47677440,00;3,86;4,10;0,00;5,00;1,00;1,00;0,00;327,68;0,00;408,00;45,00;46,00;1556480,00;2031,62;0,00;5847,00;320,00;322,00;5488640,00;7000,32;0,00;512,00;512,00;512,00;40632320,00;0,00;0,00;0,00;3200,00;3197,00;0,00;LFP-Drop-Stop-NonBlocking-0-m16384-f50-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;Success;37425,41;217,55;97,45;81,00;190709760,00;3,86;16,38;0,00;5,00;1,00;1,00;0,00;1310,72;0,00;408,00;45,00;46,00;6225920,00;8126,46;0,00;5847,00;320,00;322,00;21954560,00;27971,84;0,00;512,00;512,00;512,00;162529280,00;0,00;0,00;0,00;3200,00;3197,00;0,00;LFP-Drop-Stop-NonBlocking-0-m65536-f50-d3-s2
LFP,Drop,Stop,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;Success;149672,19;869,63;97,45;81,00;762839040,00;3,86;65,54;0,00;5,00;1,00;1,00;0,00;5242,88;0,00;408,00;45,00;46,00;24903680,00;32505,86;0,00;5847,00;320,00;322,00;87818240,00;111857,92;0,00;512,00;512,00;512,00;650117120,00;0,00;0,00;0,00;3200,00;3197,00;0,00;LFP-Drop-Stop-NonBlocking-0-m262144-f50-d3-s2
LFP,Drop,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;Success;601,62;3,73;100,39;81,00;3058688,00;1,02;0,41;0,00;8,00;1,00;1,00;0,00;19,97;0,00;390,00;45,00;46,00;69632,00;131,31;0,00;5930,00;320,00;322,00;351232,00;449,93;0,00;528,00;512,00;512,00;2637824,00;0,00;0,00;0,00;3200,00;3197,00;0,00;LFP-Drop-Stay-NonBlocking-0-m1024-f50-d3-s2
LFP,Drop,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;3,00;8,00;5,00;0,00;false;2;Success;596,48;3,58;100,00;73,00;2995200,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;18,43;0,00;360,00;45,00;45,00;46080,00;131,07;0,00;5760,00;320,00;320,00;327680,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3200,00;0,00;LFP-Drop-Stay-NonBlocking-0-m1024-f0-d3-s2
