buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup;name
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;3,00;8,00;5,00;0,00;false;2;FFP;1757,44;2,31;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;0,00;0,00;0,00;320,00;322,00;0,00;1757,44;0,00;512,00;512,00;512,00;0,00;0,00;0,00;0,00;3200,00;3198,00;0,00;FFP-Drop-Stop-None-m4096-f80-d3-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;81,92;1,80;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;25,00;2560,00;2565,00;0,00;81,92;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25595,00;0,00;FFP-Drop-Stop-None-m4096-f80-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;5,00;8,00;5,00;0,00;false;2;FFP;655,24;1,73;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;2925,00;2928,00;0,00;0,00;0,00;287,00;20480,00;20514,00;0,00;655,24;0,00;32762,00;32768,00;32768,00;0,00;0,00;0,00;0,00;204800,00;204763,00;0,00;FFP-Drop-Stop-None-m4096-f80-d5-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;FFP;14042,46;2,84;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;25,00;2560,00;2566,00;0,00;14042,46;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25594,00;0,00;FFP-Drop-Stop-None-m4096-f50-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;55;true;4,00;8,00;5,00;0,00;false;2;FFP;14039,05;2,66;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;25,00;2560,00;2566,00;0,00;14039,05;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25594,00;0,00;FFP-Drop-Stop-None-m4096-f55-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;60;true;4,00;8,00;5,00;0,00;false;2;FFP;14039,05;2,49;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;25,00;2560,00;2566,00;0,00;14039,05;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25594,00;0,00;FFP-Drop-Stop-None-m4096-f60-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;65;true;4,00;8,00;5,00;0,00;false;2;FFP;14035,63;2,73;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;35,00;2560,00;2569,00;0,00;14035,63;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25591,00;0,00;FFP-Drop-Stop-None-m4096-f65-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;70;true;4,00;8,00;5,00;0,00;false;2;FFP;14025,40;2,50;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;35,00;2560,00;2569,00;0,00;14025,40;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25591,00;0,00;FFP-Drop-Stop-None-m4096-f70-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;75;true;4,00;8,00;5,00;0,00;false;2;FFP;14015,16;2,41;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;49,00;2560,00;2570,00;0,00;14015,16;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25590,00;0,00;FFP-Drop-Stop-None-m4096-f75-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;81,92;1,80;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;25,00;2560,00;2565,00;0,00;81,92;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25595,00;0,00;FFP-Drop-Stop-None-m4096-f80-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;85;true;4,00;8,00;5,00;0,00;false;2;FFP;81,92;1,47;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;30,00;2560,00;2566,00;0,00;81,92;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25594,00;0,00;FFP-Drop-Stop-None-m4096-f85-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;90;true;4,00;8,00;5,00;0,00;false;2;FFP;81,92;1,39;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;44,00;2560,00;2566,00;0,00;81,92;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25594,00;0,00;FFP-Drop-Stop-None-m4096-f90-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;95;true;4,00;8,00;5,00;0,00;false;2;FFP;81,88;1,23;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;78,00;2560,00;2570,00;0,00;81,88;0,00;4094,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25590,00;0,00;FFP-Drop-Stop-None-m4096-f95-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;81,48;0,30;0,00;393,00;22788,00;3,65;0,00;0,00;0,00;1,00;1,00;0,00;0,09;0,00;1847,00;365,00;365,00;57,00;0,95;0,00;19052,00;2560,00;2560,00;3679,00;80,44;0,00;4022,00;4096,00;4096,00;19052,00;0,00;0,00;0,00;25600,00;25600,00;0,00;FFP-Drop-Stop-None-m1-f80-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;16,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;148,43;0,37;0,00;427,00;376080,00;2,81;0,00;0,00;0,00;1,00;1,00;0,00;1,62;0,00;2022,00;365,00;365,00;1440,00;15,53;0,00;19416,00;2560,00;2560,00;63984,00;131,28;0,00;4046,00;4096,00;4096,00;310656,00;0,00;0,00;0,00;25600,00;25600,00;0,00;FFP-Drop-Stop-None-m16-f80-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;1232,00;0,89;0,00;485,00;6335744,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;29,93;0,00;2338,00;365,00;365,00;40192,00;255,62;0,00;20063,00;2560,00;2560,00;1183232,00;946,46;0,00;4090,00;4096,00;4096,00;5112320,00;0,00;0,00;0,00;25600,00;25600,00;0,00;FFP-Drop-Stop-None-m256-f80-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;81,92;1,80;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;25,00;2560,00;2565,00;0,00;81,92;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25595,00;0,00;FFP-Drop-Stop-None-m4096-f80-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;222955,53;37,76;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;366,00;0,00;0,00;0,00;95,00;2560,00;2576,00;0,00;222955,53;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25583,00;0,00;FFP-Drop-Stop-None-m65536-f80-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1048576,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;3566110,73;587,68;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;366,00;0,00;0,00;0,00;95,00;2560,00;2576,00;0,00;3566110,73;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25583,00;0,00;FFP-Drop-Stop-None-m1048576-f80-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;3,00;8,00;5,00;0,00;false;2;Success;2511,62;23,09;97,66;119,00;16408576,00;4,58;8,60;0,00;42,00;1,00;1,00;0,00;128,61;0,00;628,00;45,00;48,00;1822720,00;537,88;0,00;7436,00;320,00;335,00;3837952,00;1836,53;0,00;631,00;512,00;512,00;10747904,00;0,00;0,00;0,00;3200,00;3182,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f80-d3-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;35098,51;271,98;0,00;7804,00;433025024,00;100,00;240,03;0,00;1172,00;1,00;1,00;0,00;7016,00;0,00;34514,00;365,00;632,00;175165440,00;6310,65;0,00;189507,00;2560,00;4411,00;132734976,00;21531,83;0,00;14741,00;4096,00;4096,00;125124608,00;0,00;0,00;0,00;25600,00;23482,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f80-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;5,00;8,00;5,00;0,00;false;2;FFP;236095,98;215,34;0,00;40866,00;2617896960,00;100,00;5,53;0,00;27,00;1,00;1,00;0,00;40448,71;0,00;198555,00;2925,00;4091,00;995565568,00;44364,77;0,00;1123462,00;20480,00;28947,00;739807232,00;151276,97;0,00;88195,00;32768,00;32768,00;882524160,00;0,00;0,00;0,00;204800,00;195167,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f80-d5-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;19799,18;44,18;99,24;1001,00;128933888,00;3,28;25,80;0,00;126,00;1,00;1,00;0,00;1017,28;0,00;4982,00;365,00;375,00;16080896,00;4281,63;0,00;54840,00;2560,00;2642,00;27258880,00;14474,47;0,00;4742,00;4096,00;4096,00;85594112,00;0,00;0,00;0,00;25600,00;25508,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f50-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;55;true;4,00;8,00;5,00;0,00;false;2;Success;19733,68;39,27;99,00;961,00;126775296,00;3,23;21,91;0,00;107,00;1,00;1,00;0,00;974,68;0,00;4774,00;365,00;374,00;14647296,00;4271,96;0,00;54046,00;2560,00;2641,00;26722304,00;14465,12;0,00;4734,00;4096,00;4096,00;85405696,00;0,00;0,00;0,00;25600,00;25510,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f55-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;60;true;4,00;8,00;5,00;0,00;false;2;Success;20106,71;47,66;98,95;1108,00;134983680,00;4,35;29,08;0,00;142,00;1,00;1,00;0,00;1136,27;0,00;5570,00;365,00;379,00;19480576,00;4314,50;0,00;57622,00;2560,00;2671,00;29265920,00;14626,86;0,00;4961,00;4096,00;4096,00;86237184,00;0,00;0,00;0,00;25600,00;25475,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f60-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;65;true;4,00;8,00;5,00;0,00;false;2;Success;19975,25;40,39;98,80;1059,00;131579904,00;4,26;21,50;0,00;105,00;1,00;1,00;0,00;1073,19;0,00;5262,00;365,00;379,00;17281024,00;4300,57;0,00;56281,00;2560,00;2664,00;28340224,00;14579,98;0,00;4908,00;4096,00;4096,00;85958656,00;0,00;0,00;0,00;25600,00;25482,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f65-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;70;true;4,00;8,00;5,00;0,00;false;2;Success;19830,45;32,30;98,75;988,00;127213568,00;3,91;13,11;0,00;64,00;1,00;1,00;0,00;998,84;0,00;4892,00;365,00;376,00;14237696,00;4276,54;0,00;55069,00;2560,00;2659,00;27488256,00;14541,96;0,00;4869,00;4096,00;4096,00;85487616,00;0,00;0,00;0,00;25600,00;25490,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f70-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;75;true;4,00;8,00;5,00;0,00;false;2;FFP;35609,98;339,75;0,00;7893,00;453193728,00;100,00;314,78;0,00;1537,00;1,00;1,00;0,00;7400,39;0,00;36391,00;365,00;632,00;194801664,00;6332,80;0,00;189740,00;2560,00;4411,00;132825088,00;21562,02;0,00;14746,00;4096,00;4096,00;125566976,00;0,00;0,00;0,00;25600,00;23482,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f75-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;35098,51;271,98;0,00;7804,00;433025024,00;100,00;240,03;0,00;1172,00;1,00;1,00;0,00;7016,00;0,00;34514,00;365,00;632,00;175165440,00;6310,65;0,00;189507,00;2560,00;4411,00;132734976,00;21531,83;0,00;14741,00;4096,00;4096,00;125124608,00;0,00;0,00;0,00;25600,00;23482,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f80-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;85;true;4,00;8,00;5,00;0,00;false;2;FFP;34466,09;204,21;0,00;7492,00;413761536,00;100,00;166,50;0,00;813,00;1,00;1,00;0,00;6570,97;0,00;32342,00;365,00;632,00;157790208,00;6275,18;0,00;188513,00;2560,00;4406,00;131547136,00;21453,44;0,00;14700,00;4096,00;4096,00;124424192,00;0,00;0,00;0,00;25600,00;23487,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f85-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;90;true;4,00;8,00;5,00;0,00;false;2;FFP;33747,06;136,43;0,00;6675,00;390438912,00;100,00;69,84;0,00;341,00;1,00;1,00;0,00;6074,15;0,00;29896,00;365,00;629,00;137129984,00;6195,16;0,00;187648,00;2560,00;4408,00;130482176,00;21407,91;0,00;14684,00;4096,00;4096,00;122826752,00;0,00;0,00;0,00;25600,00;23488,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f90-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;95;true;4,00;8,00;5,00;0,00;false;2;FFP;32263,86;68,66;0,00;5393,00;341086208,00;100,00;0,20;0,00;1,00;1,00;1,00;0,00;5132,04;0,00;25293,00;365,00;627,00;99049472,00;5949,14;0,00;180749,00;2560,00;4402,00;124088320,00;21182,47;0,00;14612,00;4096,00;4096,00;117948416,00;0,00;0,00;0,00;25600,00;23496,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f95-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;270,00;2,58;0,00;3109,00;43454,00;62,60;0,00;0,00;0,00;1,00;1,00;0,00;1,17;0,00;8559,00;365,00;575,00;2277,00;23,09;0,00;94281,00;2560,00;4010,00;17371,00;245,74;0,00;9532,00;4096,00;4096,00;23806,00;0,00;0,00;0,00;25600,00;23940,00;0,00;LFP-Replace-Stay-NonBlocking-m1-f80-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;415,25;3,51;0,00;3909,00;822192,00;56,65;0,00;0,00;0,00;1,00;1,00;0,00;10,79;0,00;11863,00;365,00;581,00;72576,00;49,38;0,00;122187,00;2560,00;4067,00;338704,00;355,08;0,00;10951,00;4096,00;4096,00;410912,00;0,00;0,00;0,00;25600,00;23877,00;0,00;LFP-Replace-Stay-NonBlocking-m16-f80-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;2515,99;19,39;0,00;10710,00;24086784,00;47,13;16,77;0,00;1310,00;1,00;1,00;0,00;388,65;0,00;30126,00;365,00;619,00;8697088,00;431,82;0,00;177848,00;2560,00;4375,00;7748608,00;1678,75;0,00;14228,00;4096,00;4096,00;7641088,00;0,00;0,00;0,00;25600,00;23531,00;0,00;LFP-Replace-Stay-NonBlocking-m256-f80-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;35098,51;271,98;0,00;7804,00;433025024,00;100,00;240,03;0,00;1172,00;1,00;1,00;0,00;7016,00;0,00;34514,00;365,00;632,00;175165440,00;6310,65;0,00;189507,00;2560,00;4411,00;132734976,00;21531,83;0,00;14741,00;4096,00;4096,00;125124608,00;0,00;0,00;0,00;25600,00;23482,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f80-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;555473,32;4313,29;0,00;7734,00;6945570816,00;100,00;3804,36;0,00;1161,00;1,00;1,00;0,00;112457,93;0,00;34613,00;365,00;632,00;2812608512,00;100399,75;0,00;190669,00;2560,00;4417,00;2126053376,00;338811,29;0,00;14799,00;4096,00;4096,00;2006908928,00;0,00;0,00;0,00;25600,00;23476,00;0,00;LFP-Replace-Stay-NonBlocking-m65536-f80-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1048576,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;8881406,06;68974,30;0,00;7721,00;111129133056,00;100,00;60764,98;0,00;1159,00;1,00;1,00;0,00;1799311,97;0,00;34615,00;365,00;632,00;44992299008,00;1605738,73;0,00;190731,00;2560,00;4417,00;34023145472,00;5415590,39;0,00;14802,00;4096,00;4096,00;32113688576,00;0,00;0,00;0,00;25600,00;23476,00;0,00;LFP-Replace-Stay-NonBlocking-m1048576-f80-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;3,00;8,00;5,00;0,00;false;2;Success;2330,47;13,36;79,64;70,00;12955648,00;22,76;1,02;0,00;5,00;1,00;1,00;0,00;73,73;0,00;628,00;45,00;46,00;368640,00;498,28;0,00;3803,00;320,00;324,00;2621440,00;1757,44;0,00;512,00;512,00;512,00;9965568,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stop-FullSync-m4096-f80-d3-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;Success;18566,50;15,33;79,83;560,00;103407616,00;22,83;1,02;0,00;5,00;1,00;1,00;0,00;583,68;0,00;4550,00;365,00;371,00;2895872,00;4000,77;0,00;29979,00;2560,00;2592,00;20496384,00;13981,03;0,00;4096,00;4096,00;4096,00;80015360,00;0,00;0,00;0,00;25600,00;25562,00;0,00;LFP-Drop-Stop-FullSync-m4096-f80-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;5,00;8,00;5,00;0,00;false;2;Success;148724,85;17,72;79,21;4447,00;825991168,00;23,73;1,02;0,00;5,00;1,00;1,00;0,00;4604,72;0,00;36192,00;2925,00;2958,00;23314432,00;32059,39;0,00;238535,00;20480,00;20731,00;161488896,00;112059,72;0,00;32762,00;32768,00;32768,00;641187840,00;0,00;0,00;0,00;204800,00;204516,00;0,00;LFP-Drop-Stop-FullSync-m4096-f80-d5-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;18729,72;15,54;94,13;570,00;105562112,00;6,90;1,02;0,00;5,00;1,00;1,00;0,00;587,16;0,00;4407,00;365,00;368,00;2908160,00;4099,07;0,00;30352,00;2560,00;2577,00;20672512,00;14042,46;0,00;4096,00;4096,00;4096,00;81981440,00;0,00;0,00;0,00;25600,00;25580,00;0,00;LFP-Drop-Stop-FullSync-m4096-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;55;true;4,00;8,00;5,00;0,00;false;2;Success;18707,46;15,54;93,94;563,00;105181184,00;9,00;1,02;0,00;5,00;1,00;1,00;0,00;579,79;0,00;4391,00;365,00;368,00;2908160,00;4087,60;0,00;30209,00;2560,00;2577,00;20520960,00;14039,05;0,00;4096,00;4096,00;4096,00;81752064,00;0,00;0,00;0,00;25600,00;25580,00;0,00;LFP-Drop-Stop-FullSync-m4096-f55-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;60;true;4,00;8,00;5,00;0,00;false;2;Success;18688,00;15,54;91,80;554,00;104538112,00;9,48;1,02;0,00;5,00;1,00;1,00;0,00;569,75;0,00;4390,00;365,00;368,00;2899968,00;4078,18;0,00;30141,00;2560,00;2580,00;20074496,00;14039,05;0,00;4096,00;4096,00;4096,00;81563648,00;0,00;0,00;0,00;25600,00;25577,00;0,00;LFP-Drop-Stop-FullSync-m4096-f60-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;65;true;4,00;8,00;5,00;0,00;false;2;Success;18696,06;15,71;94,17;568,00;104955904,00;7,02;1,02;0,00;5,00;1,00;1,00;0,00;585,93;0,00;4521,00;365,00;369,00;2949120,00;4073,47;0,00;30151,00;2560,00;2584,00;20537344,00;14035,63;0,00;4096,00;4096,00;4096,00;81469440,00;0,00;0,00;0,00;25600,00;25572,00;0,00;LFP-Drop-Stop-FullSync-m4096-f65-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;70;true;4,00;8,00;5,00;0,00;false;2;Success;18653,87;15,54;93,95;561,00;104173568,00;7,70;1,02;0,00;5,00;1,00;1,00;0,00;575,08;0,00;4404,00;365,00;369,00;2949120,00;4052,38;0,00;29885,00;2560,00;2587,00;20176896,00;14025,40;0,00;4096,00;4096,00;4096,00;81047552,00;0,00;0,00;0,00;25600,00;25569,00;0,00;LFP-Drop-Stop-FullSync-m4096-f70-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;75;true;4,00;8,00;5,00;0,00;false;2;Success;18610,87;15,54;93,75;554,00;103321600,00;8,23;1,02;0,00;5,00;1,00;1,00;0,00;569,34;0,00;4368,00;365,00;369,00;2949120,00;4025,34;0,00;29731,00;2560,00;2590,00;19865600,00;14015,16;0,00;4096,00;4096,00;4096,00;80506880,00;0,00;0,00;0,00;25600,00;25566,00;0,00;LFP-Drop-Stop-FullSync-m4096-f75-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;Success;18566,50;15,33;79,83;560,00;103407616,00;22,83;1,02;0,00;5,00;1,00;1,00;0,00;583,68;0,00;4550,00;365,00;371,00;2895872,00;4000,77;0,00;29979,00;2560,00;2592,00;20496384,00;13981,03;0,00;4096,00;4096,00;4096,00;80015360,00;0,00;0,00;0,00;25600,00;25562,00;0,00;LFP-Drop-Stop-FullSync-m4096-f80-d4-s2
