failure_probability;LowCost;HighCmpl;S&P;HyBlock
0.03;1.7410440984297426;2.3631146771147744;2.3592808830191347;2.3616535400479313
0.03;2.0687261547566247;2.785404237501637;2.3605223086567797;2.359751965465612
0.03;2.0853709685422466;2.3705318230271324;2.3611980990270305;2.3659011464039112
0.04;1.0639627571628976;2.6662856256860943;2.3565176360111004;2.508154821209718
0.04;0.87228759765625;2.362432958028312;2.3592928335592793;2.35787545576154
0.04;1.9944788317616489;3.1952807497486915;2.359488402550385;2.364202902880331
0.04;2.041851655667292;2.7764448321589428;2.359542912497893;2.3619097157765814
0.04;1.6391141399380678;2.3621450315075156;2.360515284688642;2.359097853216894
0.04;1.1599494388629543;2.365582955394554;2.358684894320488;2.360559823192686
0.04;0.9683856527980681;2.7187003184279117;2.355609435671016;2.560195989577961
0.04;2.042681530927018;2.9808711094943017;2.35894378457866;2.8243084620500998
0.04;1.640496197184704;2.985023856320402;2.3601409594594163;2.563999377307416
0.05;1.6394680833111106;2.937421281199809;2.358206285547026;3.1840322956397684
0.05;1.7923529266163682;2.5688982109594476;2.3569612684614465;2.559093914602773
0.05;0.87229248046875;2.6654084270176517;2.3534779032536295;2.768177656692322
0.05;0.8725;2.520699062478184;2.3582835145543144;2.7738945979916574
0.05;0.9681428903048156;2.9867624407514315;2.3567086889471516;2.3593826664551245
0.05;0.87228759765625;2.3647747126506644;2.358522519538769;2.35787545576154
0.05;1.9442901482515154;2.6677367087511;2.3567233057190884;2.3614567327079152
0.05;1.742052774879807;3.3991916675612077;2.359488402550385;2.3736935309955176
0.05;1.3518988914488317;2.7190522121091885;2.3594011076808608;2.771420820229592
0.25;0.87125;6.634780922192428;2.346357350166433;2.352831758036021
0.25;0.8714599609375;7.491041459971086;2.3413624586420014;3.2276332717911984
0.25;0.87166259765625;2.9032167404548406;2.346149398016427;3.0131387052142014
0.25;0.8718701171875;5.89502853557616;2.3394113704108466;3.381382745022621
0.25;0.8712451171875;3.1176092487826823;2.3423305303915853;3.1719167859313333
0.25;0.87125;4.930560481226631;2.3341184723395805;3.6815565161991453
0.25;0.87104248046875;7.190901498498745;2.3483086344190953;2.607018565839404
0.25;0.871455078125;5.277340748118961;2.3345550477851944;3.3193243038977123
0.25;0.870830078125;9.959623841117665;2.343801571866555;3.5780293852776457
0.25;0.87166748046875;5.472419449268095;2.340350464188602;3.1679966052028408
0.25;0.9673688838100158;2.6021031978566183;2.3432484319796827;2.3560913524848766
0.25;0.87125;2.507229378203607;2.333786433695366;2.960725395109278
0.25;0.871240234375;4.414746798672178;2.3462869988342496;2.5512802652409787
0.25;1.062485919773514;6.595013857769204;2.3433904293338896;3.8919401301866876
0.25;0.871875;4.2808021420604865;2.3434954892784736;2.963791876710141
0.25;0.87062744140625;10.749673383899497;2.347847395246113;4.934154660012733
0.25;0.966885122008397;3.6464202644771;2.351187382711874;3.5285025630489253
0.25;0.87125;8.897257216265329;2.3372283240647835;3.105945711338486
0.25;0.87104248046875;6.396521898126117;2.343353726798898;3.0586336490587147
0.25;0.87125;4.048352129145304;2.3352773068504247;3.6282767928524313
0.25;0.871875;3.086799902663757;2.3434927749092407;2.963261551510255
0.25;0.87103759765625;5.761673677170718;2.3292234241744265;3.667297062562751
0.25;0.87104248046875;5.233907042054263;2.3413505812818256;3.6350927253217
0.25;0.8712451171875;9.558984920839547;2.3414079336719595;3.103891552993198
0.25;0.87104248046875;3.3393079438863036;2.347062098473501;2.3494336813900647
0.25;0.8708349609375;8.802942121585849;2.349422746468071;4.217450719404479
0.25;1.5414040727511056;8.043202037080174;2.34397770848064;2.816524707274723
0.25;1.0619003333375518;9.619855124044326;2.3360112928902326;3.5662946601771957
0.25;0.8708349609375;3.357410580646775;2.3353124849544145;4.605160063473275
0.25;0.87125;5.182117745453507;2.3326551496179677;3.6879018482658794
0.25;0.8708349609375;3.717623937378166;2.3452118834465603;3.1209809632783405
0.25;0.87041259765625;5.077740062938336;2.3427551436569574;2.342153103066105
